gwcode,year,date,itt_alleg_vtall,itt_alleg_vtcriminal,itt_alleg_vtdissident,itt_alleg_vtmarginalized,itt_alleg_vtpow,itt_alleg_vtstateagent,itt_alleg_vtunst,itt_LoTUnknown,itt_LoTCriminal,itt_LoTDissident,itt_LoTMarginalized,itt_LoTStateAgent,itt_RstrctAccess,NY.GDP.MKTP.KD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KD,NY.GDP.PCAP.KD.ZG,pop,ln_NY.GDP.MKTP.KD,norm_ln_NY.GDP.MKTP.KD,norm_ln_pop,v2x_elecoff,v2xel_frefair,v2asuffrage,v2x_jucon,v2xlg_legcon,v2clacjust,v2clsocgrp,v2pepwrses,v2pepwrsoc,regime,dd_democracy,LJI,post.sd,ht_colonial,mrs_legalsys,epr_groups,epr_elf,epr_excluded_groups_count,epr_excluded_group_pop,epr_inpower_groups_count,epr_inpower_groups_pop,epr_regaut_groups_count,epr_regaut_group_pop,norm_ln1p_epr_excluded_groups_count,norm_sqrt_epr_excluded_group_pop,internal_confl,internal_confl_major,internal_confl_minor,internal_confl_part,internal_confl_part_major,internal_confl_part_minor,war,war_major,war_minor,any_conflict,any_conflict_major,any_conflict_minor,ext_conf,ext_conf_major,ext_conf_minor,gtd_events,gtd_killed,ccp_torture,ccp_prerel,ccp_habcorp,ccp_dueproc,ccp_speedtri,gmfd_functionallyfree,igo_n,igo_total,igo_p,NE.TRD.GNFS.ZS,norm_ln_NE.TRD.GNFS.ZS,hro_n,hro_secloc,year_poly1,year_poly2,yy_Unknown,yy_Criminal,yy_Dissident,yy_Marginalized,yy_StateAgent
40,2005,2005-01-01,1,0,1,0,0,0,0,No Allegations,No Allegations,Several,No Allegations,No Allegations,0,49.4814774390285,11.201656556127984,4385.0024843495185,11.031053940403252,11284.253,3.9015984063959785,0.1549484450088381,-2.66329337259635e-4,0,0.41558111053048513,1,0.07230445955569881,0.06755766379557725,1.011868987328023,1.065522951570681,1.392487517033147,0.32861705082783865,Civilian dictatorship,0,0.1066,0.0459,Spanish,Civil,2,0.539762,0,0,2,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67,324,0.20679012345679013,39.3613744564576,-0.7659270052861499,NA,1,0.038667932337130034,0.041532600786267575,FALSE,FALSE,FALSE,FALSE,FALSE
41,1995,1995-01-01,6,3,0,2,0,0,1,"Allegation, No LoT",Improved,No Allegations,No Allegations,No Allegations,0,5.8656503499336905,9.891719994724477,750.1017736160833,7.855510814006224,7819.806,1.7691133625621835,-0.8716375680619103,-0.26000016935539283,1,0.4081383813072589,1,0.43829445282953006,0.7159508249640039,-0.43018794858088827,-0.7779306993717108,0.7432186143411164,-0.2715706486448507,Civilian dictatorship,0,0.1388,0.0449,French,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,16,1,0,1,0,0,1,57,323,0.17647058823529413,37.8478190633142,-0.8262432346325578,22,0,-0.03879820572245547,0.041672290343807275,FALSE,FALSE,FALSE,FALSE,FALSE
41,1996,1996-01-01,12,9,0,1,0,0,2,Infrequent,Increased/Worsening,No Allegations,No Allegations,No Allegations,0,6.03038246128844,2.808420235219304,757.057603067664,0.9273180915235166,7965.553,1.7968104351437173,-0.8583040971438259,-0.24692197683746916,1,0.427445005086256,1,0.46175775995154356,0.7159508249640039,-0.43018794858088827,-0.7779306993717108,0.7432186143411164,-0.2715706486448507,Civilian dictatorship,0,0.1517,0.0467,French,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,1,0,1,0,0,1,58,325,0.17846153846153845,40.223379852938,-0.7326038337878118,25,0,-0.031051591916496923,0.01668292430045021,FALSE,FALSE,FALSE,FALSE,FALSE
41,1997,1997-01-01,8,6,0,0,0,0,2,Routinely,Improved,No Allegations,No Allegations,No Allegations,0,6.1934870253791,2.70471342634894,763.5015331551066,0.8511809486267918,8111.951,1.8234982601328908,-0.8454564816670437,-0.23402408458041013,1,0.43424376807183274,1,0.4583729284189834,0.7159508249640039,-0.43018794858088827,-0.7779306993717108,0.7432186143411164,-0.2715706486448507,Civilian dictatorship,0,0.1605,0.0459,French,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,1,0,1,0,0,1,58,328,0.17682926829268292,36.8940488093915,-0.865503446668032,28,0,-0.02330497811053837,-0.002756353501217277,FALSE,FALSE,FALSE,FALSE,FALSE
41,1998,1998-01-01,7,6,0,0,0,0,1,"Allegation, No LoT",Improved,No Allegations,No Allegations,No Allegations,0,6.32861906200642,2.181840957663893,766.317380807882,0.3688070724808114,8258.483,1.8450820546953277,-0.835065964898422,-0.22134540265035124,1,0.43815851953121493,1,0.4794422759765294,0.7159508249640039,-0.43018794858088827,-0.7779306993717108,0.7432186143411164,-0.2715706486448507,Civilian dictatorship,0,0.166,0.0445,French,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,59,337,0.17507418397626112,36.5207867041288,-0.8811451142709454,29.5,0,-0.01555836430457982,-0.01664554306119519,FALSE,FALSE,FALSE,FALSE,FALSE
41,1999,1999-01-01,7,3,0,1,0,0,3,"Allegation, No LoT","Allegation, No LoT",No Allegations,"Allegation, No LoT",No Allegations,0,6.50014029247834,2.710247350826344,773.4212840084846,0.9270184101936088,8404.398,1.8718237601268781,-0.8221924111817998,-0.20894170498877093,1,0.43815851953121493,1,0.4794422759765294,0.6463878602416494,-0.43018794858088827,-0.7779306993717108,0.7432186143411164,-0.2715706486448507,Civilian dictatorship,0,0.1676,0.0431,French,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1,0,0,1,59,330,0.1787878787878788,41.9484795102088,-0.6680080563213375,31,0,-0.007811750498621271,-0.02498464437948353,FALSE,FALSE,FALSE,FALSE,FALSE
41,2000,2000-01-01,0,0,0,0,0,0,0,No Allegations,Routinely,No Allegations,Routinely,No Allegations,0,6.55669539976108,0.8700597946813944,766.9367191972442,-0.8384259581831262,8549.2,1.8804867259949,-0.8180220280799178,-0.19684370822572397,1,0.3193534587886668,1,0.4703909271282621,0.7019694854979149,-0.43018794858088827,-0.7779306993717108,0.7432186143411164,-0.2715706486448507,Civilian dictatorship,0,0.1728,0.0437,French,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,0,1,0,0,0,61,330,0.18484848484848485,46.1098221191029,-0.5225170966103511,26,0,-6.513669266272089e-5,-0.027773657456082283,FALSE,FALSE,FALSE,FALSE,FALSE
41,2001,2001-01-01,0,0,0,0,0,0,0,No Allegations,"Allegation, No LoT",No Allegations,Routinely,No Allegations,0,6.48821891922907,-1.0443748924878422,746.409998246671,-2.676455623621547,8692.567,1.8699880584184982,-0.8230761246237496,-0.1850658137506848,1,0.3485726872423619,1,0.4591392953609052,0.7019694854979149,-0.43018794858088827,-0.7779306993717108,0.7432186143411164,-0.2715706486448507,Civilian dictatorship,0,0.1764,0.0439,French,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,61,323,0.18885448916408668,48.5029171528588,-0.4446861684912492,26,0,0.007681477113295828,-0.025012582290991466,FALSE,FALSE,FALSE,FALSE,FALSE
41,2002,2002-01-01,1,1,0,0,0,0,0,No Allegations,Improved,No Allegations,No Allegations,No Allegations,0,6.4719033624149995,-0.2514643389376936,732.5522302049196,-1.8565892839462843,8834.733,1.8674702480030252,-0.8242882076644079,-0.17357686023829494,1,0.3485726872423619,1,0.46995781590356767,0.7019694854979149,-0.43018794858088827,-0.7779306993717108,0.7432186143411164,-0.2715706486448507,Civilian dictatorship,0,0.1796,0.0446,French,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,62,327,0.18960244648318042,48.1282171268133,-0.45661555368014706,26,0,0.015428090919254378,-0.016701418884211068,FALSE,FALSE,FALSE,FALSE,FALSE
41,2003,2003-01-01,5,1,3,1,0,0,0,Routinely,Improved,"Allegation, No LoT",No Allegations,No Allegations,0,6.49544816940393,0.3638003485290604,723.601686861941,-1.2218300585167703,8976.552,1.8711016499597144,-0.8225400376280673,-0.16229869202746577,1,0.3485726872423619,1,0.46995781590356767,0.7019694854979149,-0.43018794858088827,-0.7779306993717108,0.7432186143411164,-0.2715706486448507,Civilian dictatorship,0,0.1849,0.0464,French,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,1,0,0,0,63,327,0.1926605504587156,63.6809231951101,-0.02588794499079897,26,0,0.023174704725212932,-0.0028401672357411,FALSE,FALSE,FALSE,FALSE,FALSE
41,2004,2004-01-01,4,0,0,3,0,0,1,Routinely,"Allegation, No LoT",No Allegations,"Allegation, No LoT",No Allegations,0,6.2666207945169,-3.5228881659759055,687.1914107298816,-5.031811947531605,9119.178,1.8352372611171033,-0.8398052841345393,-0.15113464102708649,0.5,0.3357241542178375,0,0.29446542615404436,0.7019694854979149,-0.43018794858088827,-0.3356636690435759,-0.8304592793347411,-0.2715706486448507,Civilian dictatorship,0,0.1911,0.0488,French,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2,7,1,0,1,0,0,0,64,327,0.19571865443425077,59.3637587525911,-0.1338729092239578,NA,0,0.03092131853117148,0.01657117265441845,FALSE,FALSE,FALSE,FALSE,FALSE
41,2005,2005-01-01,1,0,1,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,6.37973400344932,1.8050112276043628,688.7029868771048,0.2199643539807513,9263.404,1.8531264042382296,-0.8311933859329215,-0.14002151646707484,0,0,0,0.32037907236549135,0.7019694854979149,-0.43018794858088827,-0.3356636690435759,-0.8304592793347411,-0.2715706486448507,Civilian dictatorship,0,0.1994,0.0522,French,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,64,324,0.19753086419753085,56.9797958758592,-0.1969203107878807,NA,0,0.038667932337130034,0.041532600786267575,FALSE,FALSE,FALSE,FALSE,FALSE
42,1995,1995-01-01,6,2,1,3,0,0,0,No Allegations,"Allegation, No LoT",No Allegations,"Allegation, No LoT",No Allegations,0,25.1941394880514,5.685430736986339,3192.1932577677853,3.8191490935360908,7892.423,3.226611407473148,-0.16999273762802602,-0.25345390078590135,1,0.30763709610925144,1,0.42813322659839753,0.17164196838518533,-0.04690561883131272,-0.5454707476074325,0.3154079766771489,1.3766093748667938,Presidential democracy,1,0.4181,0.044,Spanish,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,59,323,0.1826625386996904,73.8979593803276,0.20299987717003495,26,0,-0.03879820572245547,0.041672290343807275,FALSE,FALSE,FALSE,FALSE,FALSE
42,1996,1996-01-01,4,2,1,1,0,0,0,No Allegations,"Allegation, No LoT",No Allegations,"Allegation, No LoT",No Allegations,0,26.700201085710702,5.977825114342834,3325.4235039051887,4.173627201711706,8029.113,3.28467109667787,-0.14204259324921834,-0.24129336599795706,1,0.6001369020144802,1,0.44706489965018786,0.17164196838518533,-0.04690561883131272,-0.5454707476074325,0.3154079766771489,1.3766093748667938,Presidential democracy,1,0.4298,0.0437,Spanish,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,1,0,1,56,325,0.1723076923076923,72.6424908698332,0.17664213727229564,30,0,-0.031051591916496923,0.01668292430045021,FALSE,FALSE,FALSE,FALSE,FALSE
42,1997,1997-01-01,3,1,1,0,0,0,1,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,29.0725857933135,8.88526906590393,3561.3015875247074,7.093174248107554,8163.472,3.3697956611932964,-0.1010633200050932,-0.22954031100122776,1,0.6368092122713978,1,0.46832957856584917,0.17164196838518533,-0.04690561883131272,-0.5454707476074325,0.3154079766771489,1.3766093748667938,Presidential democracy,1,0.4447,0.0421,Spanish,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,0,1,1,0,1,59,328,0.1798780487804878,74.2332371692166,0.2099630669775026,34,0,-0.02330497811053837,-0.002756353501217277,FALSE,FALSE,FALSE,FALSE,FALSE
42,1998,1998-01-01,1,0,0,1,0,0,0,No Allegations,No Allegations,No Allegations,"Allegation, No LoT",No Allegations,0,31.0246580866413,6.714477711771908,3739.5438473599975,5.004975160196355,8296.375,3.434782310454321,-0.06977851200111165,-0.2181034023492109,1,0.6977610415333444,1,0.47766627956598806,0.17164196838518533,-0.04690561883131272,-0.5454707476074325,0.3154079766771489,1.3766093748667938,Presidential democracy,1,0.4591,0.0407,Spanish,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,60,337,0.17804154302670624,75.9113027135939,0.24434788257444778,33.5,0,-0.01555836430457982,-0.01664554306119519,FALSE,FALSE,FALSE,FALSE,FALSE
42,1999,1999-01-01,1,0,0,0,0,0,1,"Allegation, No LoT","Allegation, No LoT","Allegation, No LoT",No Allegations,No Allegations,0,32.867538021352296,5.940049136285283,3899.28832614305,4.271763757920031,8429.112,3.492485484394899,-0.041999995359940395,-0.2068622051224496,1,0.7072284254572826,1,0.47766627956598806,0.1719634403419403,-0.04690561883131272,-0.5454707476074325,0.3154079766771489,1.3766093748667938,Presidential democracy,1,0.4713,0.0413,Spanish,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,61,330,0.18484848484848485,76.3027532814337,0.2522596291079647,33,0,-0.007811750498621271,-0.02498464437948353,FALSE,FALSE,FALSE,FALSE,FALSE
42,2000,2000-01-01,5,4,1,0,0,0,0,Widespread,Systematic,No Allegations,"Allegation, No LoT",No Allegations,0,34.399744511201206,4.661762280014738,4017.431169004214,3.029856552773156,8562.622,3.5380491373518073,-0.02006548802765022,-0.195732715300718,1,0.7319267053725738,1,0.47473521548644737,0.30712742565663326,-0.04690561883131272,-0.5454707476074325,0.3154079766771489,1.3766093748667938,Presidential democracy,1,0.4743,0.0417,Spanish,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,65,330,0.19696969696969696,79.3003930961432,0.3115336034706405,34,0,-6.513669266272089e-5,-0.027773657456082283,TRUE,TRUE,FALSE,FALSE,FALSE
42,2001,2001-01-01,4,1,3,0,0,0,0,Continued,"Allegation, No LoT",No Allegations,No Allegations,No Allegations,0,35.2458118579112,2.459516367729137,4052.5814916227732,0.8749452358948994,8697.126,3.5623467096579824,-0.008368548837750489,-0.1846944770187907,1,0.7449835553860821,1,0.47473521548644737,0.2432047351742322,-0.04690561883131272,-0.5454707476074325,0.3154079766771489,1.3766093748667938,Presidential democracy,1,0.4749,0.041,Spanish,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,66,323,0.2043343653250774,70.5105678080061,0.13082243684353648,34.3333333333334,0,0.007681477113295828,-0.025012582290991466,FALSE,FALSE,FALSE,FALSE,FALSE
42,2002,2002-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,36.8301475461233,4.495103402920993,4169.945551589798,2.896032077569124,8832.285,3.606316736588599,0.012798781161508977,-0.1737731232181605,1,0.7342989808253644,1,0.47473521548644737,0.2432047351742322,-0.04690561883131272,-0.5454707476074325,0.3154079766771489,1.3766093748667938,Presidential democracy,1,0.4737,0.0408,Spanish,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,65,327,0.19877675840978593,68.7232829028777,0.09132926199122653,34.6666666666666,0,0.015428090919254378,-0.016701418884211068,FALSE,FALSE,FALSE,FALSE,FALSE
42,2003,2003-01-01,3,0,3,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,36.3345219726268,-1.3457061850643255,4051.683137441992,-2.8360661472598405,8967.76,3.592768307868855,0.006276518572613876,-0.1629926786933994,1,0.7342989808253644,1,0.47473521548644737,0.2432047351742322,-0.04690561883131272,-0.5454707476074325,0.3154079766771489,1.3766093748667938,Presidential democracy,1,0.4746,0.0423,Spanish,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,68,327,0.20795107033639143,84.4495031861592,0.40830423733087845,35,0,0.023174704725212932,-0.0028401672357411,FALSE,FALSE,FALSE,FALSE,FALSE
42,2004,2004-01-01,1,0,1,0,0,0,0,No Allegations,No Allegations,Infrequent,No Allegations,No Allegations,0,37.2683679770658,2.570134279302012,4094.076256752534,1.046308851716042,9102.998,3.6181449233471445,0.018492913048352728,-0.15239231657741797,1,0.697975950966153,1,0.4492134519274701,0.2432047351742322,-0.04690561883131272,-0.5454707476074325,0.3154079766771489,1.3766093748667938,Presidential democracy,1,0.4729,0.0425,Spanish,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,69,327,0.21100917431192662,81.3514229381911,0.35081249079658816,NA,0,0.03092131853117148,0.01657117265441845,FALSE,FALSE,FALSE,FALSE,FALSE
42,2005,2005-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,40.7821180161477,9.428236946796769,4414.812085364012,7.834143980158526,9237.566,3.708243701417698,0.06186679068911179,-0.141999646793277,1,0.697975950966153,1,0.4492134519274701,0.3191940348285711,-0.04690561883131272,-0.5454707476074325,0.3154079766771489,1.3766093748667938,Presidential democracy,1,0.4752,0.0442,Spanish,Civil,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,71,324,0.2191358024691358,61.6535587358027,-0.07565573776538985,NA,0,0.038667932337130034,0.041532600786267575,FALSE,FALSE,FALSE,FALSE,FALSE
51,1995,1995-01-01,3,2,0,0,0,0,1,"Allegation, No LoT",No Allegations,No Allegations,No Allegations,No Allegations,0,12.552384194750601,2.349957041478556,4946.869362329987,1.366123807116886,2537.44,2.5299106232120376,-0.5053870150631652,-1.0570900380445134,1,0.6158016305753569,1,0.8539485704198982,0.5312291437118395,0.49165537157089906,0.2939174080400857,1.002909521462942,1.8588822628395905,Parliamentary democracy,1,0.8462,0.0488,British,Common,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,59,323,0.1826625386996904,107.651807499957,0.7817051354786166,30,0,-0.03879820572245547,0.041672290343807275,FALSE,FALSE,FALSE,FALSE,FALSE
51,1996,1996-01-01,1,1,0,0,0,0,0,"Allegation, No LoT",No Allegations,No Allegations,No Allegations,No Allegations,0,12.5381082168096,-0.1137312061159679,4893.888553485353,-1.0709967246775918,2561.993,2.5287726639207344,-0.505934832781875,-1.0502701655741753,1,0.6158016305753569,1,0.8539485704198982,0.5312291437118395,0.49165537157089906,0.2939174080400857,1.002909521462942,1.8588822628395905,Parliamentary democracy,1,0.8464,0.0494,British,Common,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,58,325,0.17846153846153845,97.7242419605186,0.6328784505416392,29,0,-0.031051591916496923,0.01668292430045021,FALSE,FALSE,FALSE,FALSE,FALSE
51,1997,1997-01-01,8,8,0,0,0,0,0,"Allegation, No LoT",No Allegations,No Allegations,No Allegations,No Allegations,0,12.395116123844499,-1.140459872354543,4791.629329616747,-2.0895290677549063,2586.827,2.5173025340471007,-0.511456594789269,-1.0434384062388211,1,0.6779648330760701,1,0.8539485704198982,0.5312291437118395,0.49165537157089906,0.2939174080400857,1.002909521462942,1.8588822628395905,Parliamentary democracy,1,0.8451,0.0463,British,Common,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,1,1,0,1,1,59,328,0.1798780487804878,88.9848318252583,0.48877200361270656,28,0,-0.02330497811053837,-0.002756353501217277,FALSE,FALSE,FALSE,FALSE,FALSE
51,1998,1998-01-01,1,1,0,0,0,0,0,"Allegation, No LoT",No Allegations,No Allegations,No Allegations,No Allegations,0,12.105745501169501,-2.3345535433777553,4635.788650606943,-3.2523525567089093,2611.367,2.493680174711719,-0.5228284840128559,-1.03675164948776,1,0.7096808160673299,1,0.8539485704198982,0.5312291437118395,0.49165537157089906,0.2939174080400857,1.002909521462942,1.8588822628395905,Parliamentary democracy,1,0.8411,0.0463,British,Common,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,61,337,0.18100890207715134,84.4749853660967,0.40876831771068195,25.5,0,-0.01555836430457982,-0.01664554306119519,FALSE,FALSE,FALSE,FALSE,FALSE
51,1999,1999-01-01,4,0,0,3,0,0,1,"Allegation, No LoT",No Allegations,No Allegations,No Allegations,No Allegations,0,12.2325742336433,1.0476738707380409,4642.551064390474,0.14587407436371375,2634.882,2.5041024127213465,-0.5178111809389068,-1.0304028850158677,1,0.7096808160673299,1,0.8539485704198982,0.5312291437118395,0.49165537157089906,0.2939174080400857,1.002909521462942,1.8588822628395905,Parliamentary democracy,1,0.8331,0.0444,British,Common,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,62,330,0.18787878787878787,84.2317468917696,0.40433274812023323,23,0,-0.007811750498621271,-0.02498464437948353,FALSE,FALSE,FALSE,FALSE,FALSE
51,2000,2000-01-01,8,4,0,2,0,0,2,Widespread,Widespread,No Allegations,No Allegations,No Allegations,0,12.340062297441401,0.8787035479619373,4644.596899743984,0.044067051178016146,2656.864,2.5128510668795228,-0.5135995471842192,-1.0245190439221008,1,0.7096808160673299,1,0.8539485704198982,0.6778608924874909,0.49165537157089906,0.2939174080400857,1.002909521462942,1.8588822628395905,Parliamentary democracy,1,0.8303,0.0454,British,Common,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,64,330,0.19393939393939394,89.5130060528716,0.49787521762045306,25,0,-6.513669266272089e-5,-0.027773657456082283,TRUE,TRUE,FALSE,FALSE,FALSE
51,2001,2001-01-01,20,0,4,3,0,0,13,Widespread,"Allegation, No LoT",No Allegations,Routinely,No Allegations,0,12.5060274434916,1.344929563966714,4671.638421915935,0.5822146196033049,2677.011,2.526210723568702,-0.5071681601336061,-1.0191689692719896,1,0.7096808160673299,1,0.8539485704198982,0.6778608924874909,0.49165537157089906,0.2939174080400857,1.002909521462942,1.8588822628395905,Parliamentary democracy,1,0.8282,0.048,British,Common,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,64,323,0.19814241486068113,84.8277345994425,0.4151782288776429,26,0,0.007681477113295828,-0.025012582290991466,TRUE,FALSE,FALSE,FALSE,FALSE
51,2002,2002-01-01,6,1,0,1,0,0,4,Systematic,No Allegations,No Allegations,No Allegations,No Allegations,0,12.755809197083599,1.9972909440718585,4732.355683283434,1.2996995033403504,2695.446,2.5459867911403307,-0.4976478896767137,-1.0143086799563814,1,0.8047549685406514,1,0.8539485704198982,0.6778608924874909,0.49165537157089906,0.2939174080400857,1.002909521462942,1.8588822628395905,Parliamentary democracy,1,0.8241,0.0482,British,Common,1,1,0,0,1,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,62,327,0.18960244648318042,81.846755427102,0.3601500223062013,27,0,0.015428090919254378,-0.016701418884211068,TRUE,FALSE,FALSE,FALSE,FALSE
